,blocknumber,contracthash,ethprice,fromaddress,timestamp,toaddress,tokenid,tokenuri,transactionhash,running_sell_count,running_whale_weight,loop_id,collection name
9678,13226797,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.43,0x0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,2021-09-14,0x324adbe2951592fd8d792542ab5431f4b8f7dcad,5884,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/5884,0x78e0d5a10599c9499010fb029987be05c4a468d7b956128832f83ef9d240ee0d,4.0,4.0,CRYPTOAD162,cryptoad
1572,13234993,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,2.3,0x324adbe2951592fd8d792542ab5431f4b8f7dcad,2021-09-16,0xb630abd9a5367763b7cba316e870c4a54064cc9f,3818,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3818,0x140d32ac6a42786f1eb919c6c4b27c818db503e96adfb228799317deba9d5778,2.0,2.0,CRYPTOAD162,cryptoad
4580,13189559,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.888,0x268d3a8c4701000546dd0bf959bf6c8956cc3e5e,2021-09-09,0xe0938a574fd52d8f6b83f3584f6f6a33083a7511,4543,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4543,0x39b685ae740919e73a9f3e64e063133f35c7da5017853659efe308eaa5e41cf9,3.0,3.0,CRYPTOAD165,cryptoad
12984,13222399,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.74,0xe0938a574fd52d8f6b83f3584f6f6a33083a7511,2021-09-14,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,4543,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4543,0xa3012c6b3b8017ad4240daa50fd3b7245a950664129c461e30255c524937e98f,5.0,5.0,CRYPTOAD165,cryptoad
14686,13469367,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,6.24,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-10-22,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,4231,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4231,0xb773f35cd23669de2dbc9d224bce73070db37b88bdbc62982085158989d006be,4.0,4.0,CRYPTOAD168,cryptoad
7776,13495313,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,5.2,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,2021-10-26,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,4231,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4231,0x61954b4f0ea8547bb3a8174e608b69b0ab6e4b56fefd1130af3e491a52251fd4,2.0,2.0,CRYPTOAD168,cryptoad
13610,14090210,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,3.1,0xa79fd596fc4e1d3b406e0b23debf02dd8e9a8d06,2022-01-27,0x80bddfc2bd0b7c7fbc9691859948060c5bf86d59,6021,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6021,0xab409664360933ff33f805cc01ef5265fa945bf399bde1e44eb48c9ccf25c632,4.0,4.0,CRYPTOAD169,cryptoad
10361,14069761,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,2.3,0x80bddfc2bd0b7c7fbc9691859948060c5bf86d59,2022-01-24,0xa79fd596fc4e1d3b406e0b23debf02dd8e9a8d06,6021,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6021,0x81f011feb5a641b92b8fc4ea062aa0550970a0ca02dc2d113b1cdbbe104c7366,3.0,3.0,CRYPTOAD169,cryptoad
14686,13469367,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,6.24,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-10-22,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,4231,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4231,0xb773f35cd23669de2dbc9d224bce73070db37b88bdbc62982085158989d006be,4.0,4.0,CRYPTOAD17,cryptoad
7776,13495313,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,5.2,0x666348d1e5403bbaa71e7c8e912bde08a5c93bf9,2021-10-26,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,4231,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4231,0x61954b4f0ea8547bb3a8174e608b69b0ab6e4b56fefd1130af3e491a52251fd4,2.0,2.0,CRYPTOAD17,cryptoad
423,14419664,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,3.69,0x3458fd8f327f270b32092cd406ed8ba97405d9f5,2022-03-19,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,6291,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6291,0x05717bbcdf2da32dca22fcecf6c27e802f08ebc9f20de1839ac07dcdd480a380,2.0,2.0,CRYPTOAD171,cryptoad
8787,14414337,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,4.05,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,2022-03-19,0x3458fd8f327f270b32092cd406ed8ba97405d9f5,6291,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6291,0x6e35624b7754957d4ad5c8503a3045e7c577d6a3ca0758d00ee06647a36ec497,4.0,4.0,CRYPTOAD171,cryptoad
18689,13237774,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.969,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-09-16,0x38a4d889a1979133fbc1d58f970f0953e3715c26,3989,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3989,0xe9d7eb370c1b333630b5b3a1c44e7a6448f4a1a43800ce2e0cacd5848a46b8e7,2.0,2.0,CRYPTOAD179,cryptoad
10101,13219576,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,2.0,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2021-09-13,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2864,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/2864,0x7e7f6c757a6d91fac22b80fb925c706b8dde3c4d809c98770a4873f21a985465,3.0,3.0,CRYPTOAD179,cryptoad
10447,13355920,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,14.5,0x009988ff77eeaa00051238ee32c48f10a174933e,2021-10-05,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,4516,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4516,0x82c04d07b3045a676baaff08e2d2cc67081008c0bb82214e7ffee458823c8093,2.0,2.0,CRYPTOAD18,cryptoad
5569,13357230,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,18.0,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,2021-10-05,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,6649,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6649,0x45e97267d56365b3228505ac3370835488cac49f70dbde26d924b6d033998a63,1.0,1.0,CRYPTOAD18,cryptoad
19345,13323391,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,5.77,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-09-29,0x009988ff77eeaa00051238ee32c48f10a174933e,4516,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4516,0xf17bf8e130712a7d4164bf96235e421171b6ec1ab856b9f3f8ef0465d7e6f8e3,4.0,4.0,CRYPTOAD18,cryptoad
17780,13225727,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.9669,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,2021-09-14,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,5327,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/5327,0xdec5c9a124892feae2308b669d6c5c4ee39107f0d96d405038e6635d925300ff,7.0,7.0,CRYPTOAD181,cryptoad
16607,13237750,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.92,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,2021-09-16,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2311,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/2311,0xd0c1a07c034f6715e7f8baf8c45a83c0b0aee4968d927df44a8b0c161712f887,5.0,5.0,CRYPTOAD181,cryptoad
2141,13225422,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.0,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,2021-09-14,0xfcca6795934528041f9f8d09883b2f2fb6806b65,3294,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3294,0x1b51a981ecf9737896ecec561f5c29676d71fb13caa7794416beaca1ee847112,2.0,2.0,CRYPTOAD182,cryptoad
9505,13237748,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.88,0xfcca6795934528041f9f8d09883b2f2fb6806b65,2021-09-16,0x38a4d889a1979133fbc1d58f970f0953e3715c26,1027,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1027,0x76a44fd48e8b4c647832fe6b0a1b263812ffbf87b042d79f229076ea3ed29349,2.0,2.0,CRYPTOAD182,cryptoad
16607,13237750,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.92,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,2021-09-16,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2311,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/2311,0xd0c1a07c034f6715e7f8baf8c45a83c0b0aee4968d927df44a8b0c161712f887,5.0,5.0,CRYPTOAD183,cryptoad
3415,13226651,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.6,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2021-09-14,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,4217,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4217,0x2bc4706c6094748ffccf03f1afdf668767610399d7771fc34e4d29472f6ec232,1.0,1.0,CRYPTOAD183,cryptoad
3717,13221840,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.8269,0x59c76c664ea5e3703507a04a63f7655d8cbf84be,2021-09-14,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,4883,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4883,0x2f7a7e99be6ab016e0aea0ba00dbbbd8d404779f18a1d92fe81b34ef70d1edc0,1.0,1.0,CRYPTOAD183,cryptoad
12534,13226393,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.2999,0x81bebef0ff62a9d1d80353b3fa2124b7c8f820af,2021-09-14,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,6720,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6720,0x9d23eb2d1e1265b23d5046b52e7f70141da1d67735345a527c09c19655483db0,8.0,8.0,CRYPTOAD184,cryptoad
14250,13225640,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.0,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,2021-09-14,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,702,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/702,0xb2a752bcceac1bc97a4ad5f443bbd63b46928705091cd79b50acfd631524cbb3,5.0,5.0,CRYPTOAD184,cryptoad
15920,13226266,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.23,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,2021-09-14,0x81bebef0ff62a9d1d80353b3fa2124b7c8f820af,6720,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6720,0xc77a384c6d393e5179861a9245ba80640f05eb7868567fd49867cf1ee26cf1f1,10.0,10.0,CRYPTOAD184,cryptoad
12834,13339906,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,5.48,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,2021-10-02,0xf03372d290442637dea47f2252d6aaa13c7758ed,3423,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3423,0xa12434f2228134ceb330dbc7741ce89c9e09203f0d7059c2a3ae8755a42c0d8f,3.0,3.0,CRYPTOAD2,cryptoad
18342,13347594,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,7.3999,0xf03372d290442637dea47f2252d6aaa13c7758ed,2021-10-03,0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,4700,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4700,0xe585ef03a715e98840da2226983272f13e347d39cee718b91888eed00dfbf1a9,13.0,13.0,CRYPTOAD2,cryptoad
19423,13366398,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,12.3,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,2021-10-06,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,5203,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/5203,0xf27a9fa1e51cdbfdcfca4d808d0cc0d27286a2d1f775b0e3e8dbb49e8d49b839,2.0,2.0,CRYPTOAD29,cryptoad
17319,13355600,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,13.99,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,2021-10-04,0x62bdc64a14405e797f86796ea3c2476209ee0bf9,3771,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3771,0xd93abd62203c4af09f871af4076cb38aa36e47233f80c2037f13f66d416ab76f,4.0,4.0,CRYPTOAD29,cryptoad
16317,13195615,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.0469,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,2021-09-10,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,3362,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3362,0xccdc95acda3a73808d8daaf7e901a82f1618ed33aa84efd0013686e0bc9407f7,3.0,3.0,CRYPTOAD30,cryptoad
7827,13189201,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.33,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,2021-09-09,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,6047,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6047,0x62254bbfeb7234e040c0118c35b6e2f185f85c1630b024952bce25842fb17146,3.0,3.0,CRYPTOAD30,cryptoad
11915,13189229,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.345,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,2021-09-09,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,6044,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6044,0x95cd20eead325e7a4e0387a85c3686436a0f530323a37fd919a340539e8304ec,2.0,2.0,CRYPTOAD35,cryptoad
16317,13195615,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.0469,0x9ed6c4ac6cdd4d579aa0f39e69af838d0b057d56,2021-09-10,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,3362,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3362,0xccdc95acda3a73808d8daaf7e901a82f1618ed33aa84efd0013686e0bc9407f7,3.0,3.0,CRYPTOAD35,cryptoad
10501,13347963,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,8.6999,0xf03372d290442637dea47f2252d6aaa13c7758ed,2021-10-03,0x570d4e8f2886432a9e3bfa61d49558b25999a969,5651,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/5651,0x837b17339bb6d20078ea0135a83e858d76fccf8fe260f9531c8405d7f4e09070,3.0,3.0,CRYPTOAD4,cryptoad
13396,13348608,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,9.0,0x570d4e8f2886432a9e3bfa61d49558b25999a969,2021-10-03,0xf03372d290442637dea47f2252d6aaa13c7758ed,5651,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/5651,0xa8792ec550fb151c131e00d4c1ff6d03052aff708e535e5af3a422c1136b1030,6.0,6.0,CRYPTOAD4,cryptoad
5569,13357230,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,18.0,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,2021-10-05,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,6649,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6649,0x45e97267d56365b3228505ac3370835488cac49f70dbde26d924b6d033998a63,1.0,1.0,CRYPTOAD42,cryptoad
8212,13312385,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,4.2069,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-09-28,0x009988ff77eeaa00051238ee32c48f10a174933e,5499,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/5499,0x675ae6f9ccf6621664649de1603ba0ea9391d305897ec35119481b6a26f31a84,2.0,2.0,CRYPTOAD42,cryptoad
10447,13355920,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,14.5,0x009988ff77eeaa00051238ee32c48f10a174933e,2021-10-05,0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,4516,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4516,0x82c04d07b3045a676baaff08e2d2cc67081008c0bb82214e7ffee458823c8093,2.0,2.0,CRYPTOAD42,cryptoad
15678,13311418,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,2.43,0x98a3da6293e56674d250fa9ada4c684dc34e4e0b,2021-09-28,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,1196,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1196,0xc470b315d0c55730ddce40ae0d81e2560dd572efb85433732b33b1ae06a0a8b5,6.0,6.0,CRYPTOAD44,cryptoad
3031,13347522,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,6.99,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-10-03,0x98a3da6293e56674d250fa9ada4c684dc34e4e0b,1196,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1196,0x26e3033788167db2fcbf9b29ce6ddab88c7f42429962b22e400bceb6da1bea59,2.0,2.0,CRYPTOAD44,cryptoad
18689,13237774,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.969,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-09-16,0x38a4d889a1979133fbc1d58f970f0953e3715c26,3989,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/3989,0xe9d7eb370c1b333630b5b3a1c44e7a6448f4a1a43800ce2e0cacd5848a46b8e7,2.0,2.0,CRYPTOAD46,cryptoad
10101,13219576,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,2.0,0x38a4d889a1979133fbc1d58f970f0953e3715c26,2021-09-13,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2864,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/2864,0x7e7f6c757a6d91fac22b80fb925c706b8dde3c4d809c98770a4873f21a985465,3.0,3.0,CRYPTOAD46,cryptoad
3750,13239126,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.99,0xfe8ef260e63a3388bb3f3174cf080f4423414100,2021-09-16,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2633,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/2633,0x2fdec3508587a1882b1b9534063f32333e54f59ace88c0c110c226ad1863b347,1.0,1.0,CRYPTOAD53,cryptoad
5220,13229792,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,2.269,0xe38a5feb6e03dbff794b2caee9d2871f452b7c88,2021-09-15,0xfe8ef260e63a3388bb3f3174cf080f4423414100,1153,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1153,0x419458db505ff8212e340aa55b70ba2d971a9c3a94041cbec1600ec454a2b500,1.0,1.0,CRYPTOAD53,cryptoad
2435,13312492,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,5.5,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,2021-09-28,0xe38a5feb6e03dbff794b2caee9d2871f452b7c88,2054,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/2054,0x1f203d25ab53b37f687103215467a08c7bdf1d703ec9b75582e08823874f60c5,1.0,1.0,CRYPTOAD54,cryptoad
4345,13312290,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,10.4269,0xe38a5feb6e03dbff794b2caee9d2871f452b7c88,2021-09-28,0x1434a8eaa6d3725d44984d674e4f2dd9cc472bf4,1098,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1098,0x36ba6ab181e6f826ced4fcf229fef18f011f5718c5960915ced5e23fb44eb056,1.0,1.0,CRYPTOAD54,cryptoad
7457,13228152,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.94,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,2021-09-15,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,1555,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1555,0x5d3a0f1f47bf41bb4cd1ced982cc3063f54a667c2aa84c0ce7167730ede5f0d3,3.0,3.0,CRYPTOAD55,cryptoad
13859,13226122,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.2,0x8894fd37a63d8959c748f639913aafd70bfc1678,2021-09-14,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,1636,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1636,0xae2288a08ae142c5dbc468578a0302e5488793675d54de69e2dfcbab51303996,4.0,4.0,CRYPTOAD55,cryptoad
1233,13219582,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.539,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,2021-09-13,0x8894fd37a63d8959c748f639913aafd70bfc1678,4776,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4776,0x0fc6cd99a77b1c764b2eaeb97a5f14b98583262729c67879234b4a8edd8773fb,1.0,1.0,CRYPTOAD55,cryptoad
19890,13348183,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,13.888,0x6fd1c5608027fc6759777a147594595411137fcf,2021-10-03,0xfd3ea1d43d610d315de7064478f30d4c502b4f17,4280,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4280,0xf8aa57157ea020b0139590624428a9fdd168ff984b193879565e881271e8cd2c,1.0,1.0,CRYPTOAD56,cryptoad
1413,13338855,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,5.4,0xfd3ea1d43d610d315de7064478f30d4c502b4f17,2021-10-02,0x186980d30a5b7ee4b81114beff6351c94bc332f8,4444,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4444,0x11e4bf7e5ff8d8cf6617d41d084ebcb69ccbadee3eae58cb7eec1541e394fd9c,4.0,4.0,CRYPTOAD56,cryptoad
953,13349242,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,10.0,0x186980d30a5b7ee4b81114beff6351c94bc332f8,2021-10-03,0x6fd1c5608027fc6759777a147594595411137fcf,2368,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/2368,0x0c432561aa849c50162387337a090d5374c3c08834b6c6daf33e58cc3557d177,1.0,1.0,CRYPTOAD56,cryptoad
7457,13228152,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.94,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,2021-09-15,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,1555,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1555,0x5d3a0f1f47bf41bb4cd1ced982cc3063f54a667c2aa84c0ce7167730ede5f0d3,3.0,3.0,CRYPTOAD60,cryptoad
13859,13226122,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.2,0x8894fd37a63d8959c748f639913aafd70bfc1678,2021-09-14,0xe1e7ba7f42a262069b8f296be7cbf9bff96f4ad8,1636,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/1636,0xae2288a08ae142c5dbc468578a0302e5488793675d54de69e2dfcbab51303996,4.0,4.0,CRYPTOAD60,cryptoad
1233,13219582,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,0.539,0x914cd0594efadba0ddabf56ee2e89317bb6d9b93,2021-09-13,0x8894fd37a63d8959c748f639913aafd70bfc1678,4776,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/4776,0x0fc6cd99a77b1c764b2eaeb97a5f14b98583262729c67879234b4a8edd8773fb,1.0,1.0,CRYPTOAD60,cryptoad
15920,13226266,0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6,1.23,0xd7a9ccad4ddb88f9a39fcc87748a045767baf5dd,2021-09-14,0x81bebef0ff62a9d1d80353b3fa2124b7c8f820af,6720,ipfs://QmWEFSMku6yGLQ9TQr66HjSd9kay8ZDYKbBEfjNi4pLtrr/6720,0xc77a384c6d393e5179861a9245ba80640f05eb7868567fd49867cf1ee26cf1f1,10.0,10.0,CRYPTOAD66,cryptoad
