,blocknumber,contracthash,ethprice,fromaddress,timestamp,toaddress,tokenid,tokenuri,transactionhash,running_sell_count,running_whale_weight,loop_id,collection name
5344,12562540,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,0.9,0x09b3ed5392df96c5691a5c3e793acb4dc47d089e,2021-06-03,0xddcb8c0913745aea91bef234c0dd96bdc1127a80,7412,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7412,0x33f26af9e34c02c1277254920e963fb70beb3bb79558931b94a008a45ae70660,3.0,3.0,BOREDAPE68,boredape
10758,12544137,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,0.75,0x2bcba14f244928b2f9d78a5727dcc109b541e39f,2021-05-31,0x09b3ed5392df96c5691a5c3e793acb4dc47d089e,6877,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/6877,0x6921a79754e6938546f45214b82f01651bae7f2ef9af48453cb1f54c6c0fd9e0,2.0,2.0,BOREDAPE68,boredape
9203,12576676,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1.089,0xddcb8c0913745aea91bef234c0dd96bdc1127a80,2021-06-05,0x2bcba14f244928b2f9d78a5727dcc109b541e39f,7412,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/7412,0x598cb17ac4fad98f9c6d8fc0b6a2d60deb6216e1a4f7e2b450792e216b76fa77,6.0,6.0,BOREDAPE68,boredape
12395,12525699,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,0.4,0x0e63d7e489363028e23a6da417d5767f9e399246,2021-05-28,0xf05155f792819710da259c103d30e4b70178ea9f,1960,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1960,0x797682877eacd97bc7b0b879795685272ec5eb249bf840da9f5adefed7b1cedd,6.0,6.0,BOREDAPE69,boredape
20988,12519062,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,0.4,0xf05155f792819710da259c103d30e4b70178ea9f,2021-05-27,0x0e63d7e489363028e23a6da417d5767f9e399246,1960,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1960,0xce5a5aa1aafe3417efe039840e84558ecedab2136d77da167451da6b1725e435,7.0,7.0,BOREDAPE69,boredape
5704,12574267,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2.986,0xed2572b5ee0e73619f2632e7ac95cd3606b2fcfc,2021-06-05,0x34805e6a3796fb04e82183667a78c2f7bff29170,8467,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8467,0x3788022b34c8d359bc258b3e7cf0500ec53e9dd918f5451cd8131f50a2be8ba8,4.0,4.0,BOREDAPE7,boredape
21810,12583725,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2.01,0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c,2021-06-06,0xed2572b5ee0e73619f2632e7ac95cd3606b2fcfc,1407,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1407,0xd639765b8cbc4066276b7c1d0f81d5de19d5c99c5ff9f3a3e886e56c4d4fb1ed,2.0,2.0,BOREDAPE7,boredape
5704,12574267,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,2.986,0xed2572b5ee0e73619f2632e7ac95cd3606b2fcfc,2021-06-05,0x34805e6a3796fb04e82183667a78c2f7bff29170,8467,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/8467,0x3788022b34c8d359bc258b3e7cf0500ec53e9dd918f5451cd8131f50a2be8ba8,4.0,4.0,BOREDAPE8,boredape
18230,12589672,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,1.88,0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c,2021-06-07,0xed2572b5ee0e73619f2632e7ac95cd3606b2fcfc,1453,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1453,0xb2dd9755962e4a3d0f6475f8b40f95a0cf10fb546daf9d9b21d8ddf701909ee8,2.0,2.0,BOREDAPE8,boredape
3503,12681872,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,7.99,0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c,2021-06-22,0xc78ebf0eb5b008605eeabdb6a07584fe23ab75e6,1555,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/1555,0x21bc5f208253d94be58aa849b3bc7ecfd9e90005d200d395e5a60d967ce50d0e,2.0,2.0,BOREDAPE9,boredape
24136,12680879,0xBC4CA0EdA7647A8aB7C2061c2E118A18a936f13D,3.15,0xc78ebf0eb5b008605eeabdb6a07584fe23ab75e6,2021-06-22,0x34805e6a3796fb04e82183667a78c2f7bff29170,9724,ipfs://QmeSjSinHpPnmXmspMjwiXyN6zS4E9zccariGR3jxcaWtq/9724,0xed85c7860dc37c18a58b76513c71b371739cbc2236f10d9d559867ff054e9c17,2.0,2.0,BOREDAPE9,boredape
