,blocknumber,contracthash,ethprice,fromaddress,timestamp,toaddress,tokenid,tokenuri,transactionhash,running_sell_count,running_whale_weight,loop_id,collection name
7988,13108272,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,99.88,0xA99A76dDdBB9678bc33F39919Bc76d279C680C89,2021-08-27,0x023EF73d4C6dE80Dd3E52b8Aae579B8f0E5CBeb4,3387,punks_do_not_have_token_URIs,0x7e1efb4d4db42a14247b8b0385d5f450e08234e7aba5e752aade06e1687b144a,2.0,2.0,PUNK1211,punk
15461,12994550,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,70.0,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,2021-08-10,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,6778,punks_do_not_have_token_URIs,0xf33237e2aa6b936d7cb6ae819523d12c6a1b7209ac16f4ccfa3576faf318d5ff,6.0,6.0,PUNK1214,punk
4518,12969018,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,57.78,0xFe2F279D3679BAc2D07cF46c93503410eF9CA448,2021-08-06,0x023EF73d4C6dE80Dd3E52b8Aae579B8f0E5CBeb4,3854,punks_do_not_have_token_URIs,0x47fb09fbb067326cb0a5f304fed6c48ed64feab582447d98e1f3c55c909056d7,6.0,6.0,PUNK1214,punk
8520,12201943,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,29.99,0xDDFdcB21c935e8432A559cF689c83695b27A4177,2021-04-08,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,7045,punks_do_not_have_token_URIs,0x86f5cbd83d73355a9870013a9f0857994b583e33bebc008a986c7b6989409a77,1.0,1.0,PUNK122,punk
9038,12204014,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,22.99,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,2021-04-09,0xDDFdcB21c935e8432A559cF689c83695b27A4177,1791,punks_do_not_have_token_URIs,0x8ee9268b23a3c990469866942f179715580728b1aaabf2dbd614a2f0a809c92f,5.0,5.0,PUNK122,punk
12680,12234757,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,27.49,0x577eBC5De943e35cdf9ECb5BbE1f7D7CB6c7C647,2021-04-13,0xBF8AfA76BcC2f7Fee2F3b358571F426a698E5edD,7919,punks_do_not_have_token_URIs,0xc68ef9b360b172b4da360779a644f988b3b89680c1c982698c0a1c8dca54b7b3,3.0,3.0,PUNK1221,punk
1804,12268763,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,25.0,0xBF8AfA76BcC2f7Fee2F3b358571F426a698E5edD,2021-04-19,0xeD98464BDA3cE53a95B50f897556bEDE4316361c,7919,punks_do_not_have_token_URIs,0x1d2c2c791deed235e765e7d9f642c3708c0ed763230bd2d2917c954510b20b6b,1.0,1.0,PUNK1221,punk
12275,11677036,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,45.0,0xE614065a4Ac6d478F141Db4595325b537ffA2EA5,2021-01-18,0xf1B65881041243cB07b9A2067014350239aF4116,6649,punks_do_not_have_token_URIs,0xc027e037c0fbcb800f434b978a168bb9c116ce31df4cc95a6826079c07d94949,4.0,4.0,PUNK1229,punk
14957,11715117,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,37.0,0xf1B65881041243cB07b9A2067014350239aF4116,2021-01-24,0x3e17fac953DE2Cd729B0aCe7f6d4353387717e9e,8562,punks_do_not_have_token_URIs,0xeb129c73fd2411aa2783b958adb7bcc3f62c0ed9b8c800e486c050f606ab9427,5.0,5.0,PUNK1229,punk
14957,11715117,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,37.0,0xf1B65881041243cB07b9A2067014350239aF4116,2021-01-24,0x3e17fac953DE2Cd729B0aCe7f6d4353387717e9e,8562,punks_do_not_have_token_URIs,0xeb129c73fd2411aa2783b958adb7bcc3f62c0ed9b8c800e486c050f606ab9427,5.0,5.0,PUNK1230,punk
6704,11677051,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,60.0,0xE614065a4Ac6d478F141Db4595325b537ffA2EA5,2021-01-18,0xf1B65881041243cB07b9A2067014350239aF4116,3831,punks_do_not_have_token_URIs,0x69a4225be2c45d44c203e9b67cd1946058ba10dc16de0219352556a6893920b7,3.0,3.0,PUNK1230,punk
12787,11895886,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,25.0,0x3e17fac953DE2Cd729B0aCe7f6d4353387717e9e,2021-02-20,0x3042887F97821EC36BE64D2677EFd2e943A4Cb0F,4112,punks_do_not_have_token_URIs,0xc847773e5efcd00578ed16a1f49405f0d86803c4cbaed640bd57139a48f5bdb3,1.0,1.0,PUNK1234,punk
4755,11860613,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,37.5,0xeE3766e4F996DC0e0F8c929954EAAFef3441de87,2021-02-15,0x3e17fac953DE2Cd729B0aCe7f6d4353387717e9e,4590,punks_do_not_have_token_URIs,0x4ba8bba0fb42b086553ff543b47784cbcf292656a37ab13cc5ffc07cb6138dbc,2.0,2.0,PUNK1234,punk
2008,11874765,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,19.77,0x3042887F97821EC36BE64D2677EFd2e943A4Cb0F,2021-02-17,0xeE3766e4F996DC0e0F8c929954EAAFef3441de87,8395,punks_do_not_have_token_URIs,0x2033dcb35f7856387e1a116f433c0b058d1e26d48bf9d088bdb5c9a20e9a5a5a,1.0,1.0,PUNK1234,punk
12325,12899179,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,22.0,0xB16386345672C38e6DC7D1D061E656Ad9F7e7E3C,2021-07-26,0xB5696E4057B9BA76616cEcB5A537eAcA7B3CDf54,4130,punks_do_not_have_token_URIs,0xc11f59918574ea7a8ee9d21acc802f6fe6d745ca9d637bef0c099859a0f0ff8e,7.0,7.0,PUNK1237,punk
13960,12929731,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,23.0,0xB5696E4057B9BA76616cEcB5A537eAcA7B3CDf54,2021-07-30,0xB16386345672C38e6DC7D1D061E656Ad9F7e7E3C,4130,punks_do_not_have_token_URIs,0xdaf70786c2210ce35484e3c1f18b710984e70f5bb6faa6dda207efc0919cd392,9.0,9.0,PUNK1237,punk
13104,13233563,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,92.0,0x91338ccFb8c0AdB7756034A82008531d7713009d,2021-09-16,0xa62D7AD2FddBAd38a0aba25e40CDfe2edFa4D183,4318,punks_do_not_have_token_URIs,0xcd65aeaeb3085ddf6764abba517eb196f1d1a1a8695648d9e7644e405acf8195,6.0,6.0,PUNK1239,punk
12648,13233491,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,86.0,0xa62D7AD2FddBAd38a0aba25e40CDfe2edFa4D183,2021-09-16,0x65B1B96bD01926d3d60DD3c8bc452F22819443A9,8326,punks_do_not_have_token_URIs,0xc621adde4ed6462fec9be18c9cc41b58e76a06e97eb03e0bee3ffab6482b8e95,7.0,7.0,PUNK1239,punk
13104,13233563,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,92.0,0x91338ccFb8c0AdB7756034A82008531d7713009d,2021-09-16,0xa62D7AD2FddBAd38a0aba25e40CDfe2edFa4D183,4318,punks_do_not_have_token_URIs,0xcd65aeaeb3085ddf6764abba517eb196f1d1a1a8695648d9e7644e405acf8195,6.0,6.0,PUNK1244,punk
12648,13233491,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,86.0,0xa62D7AD2FddBAd38a0aba25e40CDfe2edFa4D183,2021-09-16,0x65B1B96bD01926d3d60DD3c8bc452F22819443A9,8326,punks_do_not_have_token_URIs,0xc621adde4ed6462fec9be18c9cc41b58e76a06e97eb03e0bee3ffab6482b8e95,7.0,7.0,PUNK1244,punk
5984,12967173,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,155.0,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-05,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,7434,punks_do_not_have_token_URIs,0x5eea6afcff485366b640c38bddafaf876f4167840d86321aad3198e1fc7f9ebc,2.0,2.0,PUNK1256,punk
15027,12966343,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,43.98,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,2021-08-05,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,5979,punks_do_not_have_token_URIs,0xec237b7305b2b2bf4362332d439ec54c9c77714ee7d51f0e035a8112b290dac3,4.0,4.0,PUNK1256,punk
1306,12967144,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,45.98,0x6Ec30Fd91A504Aad948839B985C7263888B2Ad68,2021-08-05,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,1966,punks_do_not_have_token_URIs,0x15612d578c8e12365718c729d9659e184a7623dfc3699ef83ad05eb755614ace,1.0,1.0,PUNK1265,punk
5984,12967173,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,155.0,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-05,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,7434,punks_do_not_have_token_URIs,0x5eea6afcff485366b640c38bddafaf876f4167840d86321aad3198e1fc7f9ebc,2.0,2.0,PUNK1265,punk
12727,12617068,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,15.0,0xeD98464BDA3cE53a95B50f897556bEDE4316361c,2021-06-12,0x44a3CCddccae339D05200a8f4347F83A58847E52,5878,punks_do_not_have_token_URIs,0xc75dbece10bdca952e571643cd3fbaa94735dbf7d329f4ed311b34e08237d420,5.0,5.0,PUNK1272,punk
1533,12646099,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,16.49,0x44a3CCddccae339D05200a8f4347F83A58847E52,2021-06-16,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,5494,punks_do_not_have_token_URIs,0x191e725fd1da8809b13ef2a665d7893cd950f04e0771341cadf23707a3e8aa61,1.0,1.0,PUNK1272,punk
5984,12967173,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,155.0,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-05,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,7434,punks_do_not_have_token_URIs,0x5eea6afcff485366b640c38bddafaf876f4167840d86321aad3198e1fc7f9ebc,2.0,2.0,PUNK1281,punk
15125,12973550,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,59.48,0xf3016B7608aCfbec9df4aE1EAd36bb5f1bad4fF4,2021-08-06,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,9767,punks_do_not_have_token_URIs,0xedc532dea1bbf54ffb14fd278eb41c24ea87936df694ff5b844dec5ad56ca213,8.0,8.0,PUNK1281,punk
1306,12967144,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,45.98,0x6Ec30Fd91A504Aad948839B985C7263888B2Ad68,2021-08-05,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,1966,punks_do_not_have_token_URIs,0x15612d578c8e12365718c729d9659e184a7623dfc3699ef83ad05eb755614ace,1.0,1.0,PUNK1288,punk
5984,12967173,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,155.0,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-05,0x696ed7b26f4B019CEeC78DC8b9140ad64A6f354B,7434,punks_do_not_have_token_URIs,0x5eea6afcff485366b640c38bddafaf876f4167840d86321aad3198e1fc7f9ebc,2.0,2.0,PUNK1288,punk
8541,13107437,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,88.95,0xe664F5127293233C7c9cD90F19a73F31e0897D16,2021-08-27,0xC77FA6C05B4e472fEee7c0f9B20E70C5BF33a99B,9913,punks_do_not_have_token_URIs,0x874b9ce0918e492f328d33a2c9f241a833ea1be2324aae70db92e817af972196,9.0,9.0,PUNK1292,punk
6615,13100350,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,80.0,0xcF63E1C31805254b6fB3Ed7829206c2b2505e3a7,2021-08-26,0xe664F5127293233C7c9cD90F19a73F31e0897D16,9913,punks_do_not_have_token_URIs,0x684373252573d9bb6b04a88e1df85b75ab313b26cc7d7dce07e94b92900d552f,6.0,6.0,PUNK1292,punk
6621,13081002,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,55.0,0xC77FA6C05B4e472fEee7c0f9B20E70C5BF33a99B,2021-08-23,0xcF63E1C31805254b6fB3Ed7829206c2b2505e3a7,9913,punks_do_not_have_token_URIs,0x685f0565fee625691c182cf52b01ef1df757259608fe58ec52e0f662b74b8f98,7.0,7.0,PUNK1292,punk
9607,12154367,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,21.99,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,2021-04-01,0x052564eB0fd8b340803dF55dEf89c25C432f43f4,5271,punks_do_not_have_token_URIs,0x976b349e0115d8261030863ef7171015ddec6c4ad7bf0c1c83ec8f5197c261a6,2.0,2.0,PUNK1311,punk
14705,12195739,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,17.0,0xc24F574D6853F6F6A31C19D468A8C1b3f31c0E54,2021-04-07,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,9261,punks_do_not_have_token_URIs,0xe72f4ce56eaf7ae78aad483d8d9be316ea37051411717ddd9fece859ff465953,3.0,3.0,PUNK1311,punk
75,12955360,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,48.9,0xE39178816FAF3385943c73A0DE19eED0eE78b6a4,2021-08-03,0x052564eB0fd8b340803dF55dEf89c25C432f43f4,3264,punks_do_not_have_token_URIs,0x014577cbe78729defc423f22ecbfb4107a572792afb9f3e34f6658db120594e5,1.0,1.0,PUNK1318,punk
1300,12958865,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,45.0,0x052564eB0fd8b340803dF55dEf89c25C432f43f4,2021-08-04,0xE39178816FAF3385943c73A0DE19eED0eE78b6a4,3513,punks_do_not_have_token_URIs,0x154a91a2eed0d7edaec9729c6877154175ed3f305f84ce87815b7b336c18fcd5,1.0,1.0,PUNK1318,punk
7336,13112505,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,115.0,0x052564eB0fd8b340803dF55dEf89c25C432f43f4,2021-08-28,0x8c9Ee60C3dD082BC1a3f9ebed27d2018A4c5d182,4624,punks_do_not_have_token_URIs,0x73f22523b7f95db12594c823d7b8725fc9775702a7699920a8f98a308deb4781,3.0,3.0,PUNK133,punk
8840,13118920,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,138.8,0x8c9Ee60C3dD082BC1a3f9ebed27d2018A4c5d182,2021-08-29,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,6791,punks_do_not_have_token_URIs,0x8bb7110db7381facc6a04cbd428e704c20d81eb0170cfc6f22fcfb8507ee1c40,4.0,4.0,PUNK133,punk
8490,9184399,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.4,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,2019-12-30,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,1072,punks_do_not_have_token_URIs,0x86551cfbd1a1a5c64e022aa3bc92ea2fd4e41f70f9f881c3f9286fe0a705db42,6.0,6.0,PUNK1336,punk
4000,9197198,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.44,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-01,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8715,punks_do_not_have_token_URIs,0x3fd67825d5bde6c1be7341dd1e9d6175289d4ec27f8124901e7c292262286e76,1.0,1.0,PUNK1336,punk
12722,9231989,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.525,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,2020-01-07,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,3728,punks_do_not_have_token_URIs,0xc74f074a509bc3c6a244fb4828bb20cf09eb581b6c9d12a60faed1c023b39a89,4.0,4.0,PUNK1339,punk
4000,9197198,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.44,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-01,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8715,punks_do_not_have_token_URIs,0x3fd67825d5bde6c1be7341dd1e9d6175289d4ec27f8124901e7c292262286e76,1.0,1.0,PUNK1339,punk
8490,9184399,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.4,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,2019-12-30,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,1072,punks_do_not_have_token_URIs,0x86551cfbd1a1a5c64e022aa3bc92ea2fd4e41f70f9f881c3f9286fe0a705db42,6.0,6.0,PUNK1354,punk
4000,9197198,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.44,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-01,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8715,punks_do_not_have_token_URIs,0x3fd67825d5bde6c1be7341dd1e9d6175289d4ec27f8124901e7c292262286e76,1.0,1.0,PUNK1354,punk
12722,9231989,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.525,0xD387A6E4e84a6C86bd90C158C6028A58CC8Ac459,2020-01-07,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,3728,punks_do_not_have_token_URIs,0xc74f074a509bc3c6a244fb4828bb20cf09eb581b6c9d12a60faed1c023b39a89,4.0,4.0,PUNK1357,punk
4000,9197198,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.44,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-01,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8715,punks_do_not_have_token_URIs,0x3fd67825d5bde6c1be7341dd1e9d6175289d4ec27f8124901e7c292262286e76,1.0,1.0,PUNK1357,punk
2506,12931795,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,27.49,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,2021-07-31,0x2A98FCD155c9Da4A28BdB32acc935836C233882A,3629,punks_do_not_have_token_URIs,0x279074637efe8defac31ba4dd19f17ef7bd8c8b6ac42f018198ca58f55d5605e,1.0,1.0,PUNK139,punk
14904,12969492,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,50.0,0xc11192BA53A1BB8e5A1782351167650576746267,2021-08-06,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,9386,punks_do_not_have_token_URIs,0xea554cfebf91ceb4f3b342bb7fa6ca73bb40b237cba69e2e77b139c8c6af1af2,7.0,7.0,PUNK139,punk
10687,12934567,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,28.4,0x2A98FCD155c9Da4A28BdB32acc935836C233882A,2021-07-31,0xc11192BA53A1BB8e5A1782351167650576746267,9386,punks_do_not_have_token_URIs,0xa83b5cff5a692d580e2558f909abad3758aa0f4c724703a8e6a2299b7d57e292,4.0,4.0,PUNK139,punk
4971,10839683,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,12.0,0x8Dbbca57Ea56290Efa14D835bBfd34fAF1d89753,2020-09-11,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,4240,punks_do_not_have_token_URIs,0x4f55ed7e52fc02a5dcbcaceacf22df338f47048c886b275526cf0c7548596510,3.0,3.0,PUNK1400,punk
11102,10856482,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,2.5,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,2020-09-13,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,3361,punks_do_not_have_token_URIs,0xae79bf122449cc79ce94435d26a77103bb25d2ffc1dc3aeb7bddd6264c3fe880,3.0,3.0,PUNK1400,punk
1021,10821630,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,1.11,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,2020-09-08,0x8Dbbca57Ea56290Efa14D835bBfd34fAF1d89753,8927,punks_do_not_have_token_URIs,0x10e20fde277a7b562286cf6bca29cf681dafc1baa9e77160ab856687b5de73aa,2.0,2.0,PUNK1400,punk
11038,10830320,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,12.0,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,2020-09-09,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,155,punks_do_not_have_token_URIs,0xad753b70ca1bafc36ff13d6c954bb2eb53fd28faf44fce249c15aabae7f2bc02,1.0,1.0,PUNK1415,punk
11102,10856482,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,2.5,0x51787a2C56d710c68140bdAdeFD3A98BfF96FeB4,2020-09-13,0xCf0E9b4746cfB97bAE329FE5F696969F6564566a,3361,punks_do_not_have_token_URIs,0xae79bf122449cc79ce94435d26a77103bb25d2ffc1dc3aeb7bddd6264c3fe880,3.0,3.0,PUNK1415,punk
9038,12204014,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,22.99,0x0E9AED5c7721c642A032812C2c4816f7d6cB87d7,2021-04-09,0xDDFdcB21c935e8432A559cF689c83695b27A4177,1791,punks_do_not_have_token_URIs,0x8ee9268b23a3c990469866942f179715580728b1aaabf2dbd614a2f0a809c92f,5.0,5.0,PUNK142,punk
8520,12201943,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,29.99,0xDDFdcB21c935e8432A559cF689c83695b27A4177,2021-04-08,0x62bdc64A14405E797f86796Ea3C2476209ee0bf9,7045,punks_do_not_have_token_URIs,0x86f5cbd83d73355a9870013a9f0857994b583e33bebc008a986c7b6989409a77,1.0,1.0,PUNK142,punk
15882,9215622,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.45,0x82B1F29C5608238DF2618F996827933c0d844079,2020-01-04,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2043,punks_do_not_have_token_URIs,0xf9ca56be54c010442d6f6933eb97ae6721058e60b714ccfa40c20c898f49a13a,8.0,8.0,PUNK1440,punk
8625,9218353,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.46,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-05,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,punks_do_not_have_token_URIs,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64,4.0,4.0,PUNK1440,punk
11200,9290460,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.7,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,2020-01-16,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,6886,punks_do_not_have_token_URIs,0xafea46dc939fa26c0040e18d00833530016546654eef53d1f0d1f7b94c5d11ae,3.0,3.0,PUNK1441,punk
10923,9297815,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,1.9,0x82B1F29C5608238DF2618F996827933c0d844079,2020-01-17,0x51ec5e1b8B3C4C6baE49619e657F94C4AD577b45,8395,punks_do_not_have_token_URIs,0xab9b9b22e44f9ca4c032e9fef23df7f5c27bb749cfa8e38899695cfb8f8ff833,7.0,7.0,PUNK1441,punk
10244,9242986,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.55,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,2020-01-08,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,6837,punks_do_not_have_token_URIs,0xa14decc6cbd7835118b0a7512674d6c4f263835415cfada23ff2a8f6b488787b,4.0,4.0,PUNK1444,punk
8625,9218353,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.46,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-05,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,punks_do_not_have_token_URIs,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64,4.0,4.0,PUNK1444,punk
5625,9184346,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.39,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,2019-12-30,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,8715,punks_do_not_have_token_URIs,0x599b73f9c600e23a9a97009d20d3152e117e669bc7b4888d81c49d9d12375458,2.0,2.0,PUNK1445,punk
8625,9218353,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.46,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-05,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,punks_do_not_have_token_URIs,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64,4.0,4.0,PUNK1445,punk
8625,9218353,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.46,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-05,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,punks_do_not_have_token_URIs,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64,4.0,4.0,PUNK1446,punk
5908,9184399,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.42,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,2019-12-30,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,7281,punks_do_not_have_token_URIs,0x5dc7537737479872f95b0e8b45c0580a93821681457e43926f950b2feb42a7bc,2.0,2.0,PUNK1446,punk
11924,9231992,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.53,0x87E225EE673DedB378Ee378D758B941dbd79b6AF,2020-01-07,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,8312,punks_do_not_have_token_URIs,0xbadb9f6bd4c8cc2ad29f0addb8dc21039b23f83594cfd431e63c9f80d150d525,1.0,1.0,PUNK1447,punk
8625,9218353,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.46,0x274008F15dc24406d8656BAfa1C5994E3DA1B094,2020-01-05,0xf556Cf12807fC720a9b57F54F548D575905a1ED0,2043,punks_do_not_have_token_URIs,0x88ae4ac10037ff304bbb0f9b4b108f96af7e2f4ddbd583b22ad8fcb5cf130f64,4.0,4.0,PUNK1447,punk
9138,12962126,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,39.99,0xc2A59D94b69f7739F77892677EC875f3629A3F94,2021-08-05,0xC46Db2d89327D4C41Eb81c43ED5e3dfF111f9A8f,8186,punks_do_not_have_token_URIs,0x906beadcb10d07bc3496c7f48a8ba7fb59459b75860e3fff0c25ac8267e6dac8,5.0,5.0,PUNK1482,punk
3732,12948085,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,38.95,0x1919DB36cA2fa2e15F9000fd9CdC2EdCF863E685,2021-08-02,0xc2A59D94b69f7739F77892677EC875f3629A3F94,8186,punks_do_not_have_token_URIs,0x3b5d75a58bd6fd634240112c670c84dd7f88f83daff239101be536435854a593,3.0,3.0,PUNK1482,punk
9462,3992684,0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,0.37,0x0x0A4EAFeb533D4111A1fe3a8B323C468976ac2323,2017-07-08,0x0x00d7C902FbBCd3C9dB2Da80A439C94486c50Eb81,1146,punks_do_not_have_token_URIs,0x9586611e2d3e0c429c02f4e15a0542a192143bccc11a23ef2c8f69749b7194c3,2.0,2.0,PUNK1493,punk
