5.900000095367431641e+00,6.129999923706054510e+00
1.779999956488609314e-02,3.210000023245811185e-02
9.499999880790710449e-02,9.399999976158142367e-02
7.999999821186065674e-02,8.760000169277190607e-02
2.700000070035457611e-02,2.877999991178512712e-02
2.700000070035457611e-02,6.199999898672103882e-02
7.999999821186065674e-02,1.689999967813491932e-01
3.000000119209289551e-01,4.276000022888183372e-01
8.000000119209289551e-01,8.100000023841857910e-01
2.200000047683715820e+00,2.374500036239624023e+00
7.204201698303222656e+00,8.605999946594238281e+00
8.899999782443046570e-03,1.295999996364116669e-02
9.000000357627868652e-02,8.415999859571457464e-02
6.999999880790710449e-01,7.366387367248534712e-01
8.100000023841857910e-01,7.835399866104125755e-01
1.509999990463256836e+00,1.511999988555908114e+00
5.800000190734863281e+00,5.376000022888183238e+00
1.068000030517578125e+01,1.079776020050048757e+01
9.890000343322753906e+00,9.489999961853026633e+00
1.779999956488609314e-02,3.780000023543834964e-02
1.780000030994415283e-01,2.523999996483326097e-02
8.999999612569808960e-03,1.197999995201826096e-02
8.999999612569808960e-03,1.999999992549419264e-02
3.799999952316284180e-01,3.920000016689300648e-01
6.800000190734863281e+00,7.414000034332275391e+00
1.300000000000000000e+01,1.256000003814697230e+01
4.199999868869781494e-01,3.932000041007995828e-01
5.899999737739562988e-01,6.099799871444702148e-01
4.400000095367431641e+00,4.451160097122192738e+00
7.349999904632568359e+00,6.364999961853027521e+00
2.700000107288360596e-01,2.580000013113021851e-01
4.000000059604644775e-01,5.523999989032745139e-01
4.399000108242034912e-01,4.647999942302704079e-01
6.499999761581420898e-01,8.047999978065490945e-01
2.399999946355819702e-01,2.456999987363815419e-01
3.998999893665313721e-01,4.010000050067901722e-01
5.888000011444091797e+00,5.517999935150146307e+00
1.299999952316284180e-01,1.329999998211860712e-01
8.000000119209289551e-01,8.038000106811523660e-01
8.000000000000000000e+00,2.510000014305114657e+00
1.400000005960464478e-01,1.177999988198280279e-01
7.099999785423278809e-01,5.839000061154365762e-01
2.599999904632568359e+00,2.674000024795532227e+00
4.289999961853027344e+00,4.519252872467040660e+00
1.268999958038330078e+01,1.102380008697509695e+01
3.199999928474426270e-01,2.977800011634826882e-01
5.249999761581420898e-01,5.539799988269805686e-01
1.500000059604644775e-01,1.494000047445297186e-01
1.000000000000000000e+00,9.578377842903137429e-01
1.289999961853027344e+00,1.228500008583068848e+00
5.699999928474426270e-01,5.664879798889159712e-01
1.659999966621398926e+00,1.703999996185302734e+00
2.999999932944774628e-02,3.535999990999698361e-02
8.700000047683715820e-01,8.836000084877013716e-01
1.860000014305114746e+00,1.607999992370605424e+00
5.999999865889549255e-02,5.799999982118606706e-02
5.999999865889549255e-02,4.294000118970871249e-02
5.000000000000000000e-01,2.763999998569488525e-01
2.999999932944774628e-02,3.775999993085861484e-02
7.000000000000000000e+00,6.953980064392089488e+00
5.999999865889549255e-02,9.399999976158142367e-02
1.500000059604644775e-01,1.567999973893165477e-01
9.900000095367431641e-01,9.089999914169311079e-01
1.600000023841857910e+00,1.833999991416931152e+00
2.450000047683715820e+00,2.246000051498413086e+00
7.000000000000000000e+00,6.128880023956298828e+00
7.949999809265136719e+00,8.580000019073485973e+00
4.000000059604644775e-01,3.270000010728836282e-01
1.000000000000000000e+00,8.529999971389770064e-01
9.000000000000000000e+00,8.849999999999999645e+00
1.200000000000000000e+01,1.157999992370605469e+01
2.000000029802322388e-01,1.995999962091445923e-01
5.500000119209289551e-01,6.341400086879730447e-01
9.399999976158142090e-01,3.657000049948692100e-01
5.000000000000000000e+00,5.593999862670898438e+00
4.799999892711639404e-01,4.311799883842468151e-01
5.699999928474426270e-01,5.459999918937683550e-01
3.500000000000000000e+00,3.920334053039550959e+00
3.769999980926513672e+00,4.002000093460083008e+00
9.000000357627868652e-02,5.748000070452689847e-02
2.000000029802322388e-01,2.555800020694732888e-01
4.399999976158142090e-01,2.277999982237815801e-01
2.999999932944774628e-02,3.340000025928020755e-02
2.999999932944774628e-02,2.819999977946281364e-02
2.999999932944774628e-02,3.179999925196171084e-02
9.489999711513519287e-02,9.400000125169753751e-02
6.899999976158142090e-01,7.183600068092346191e-01
9.369000434875488281e+00,9.465999984741211293e+00
7.599999904632568359e-01,8.757999897003173606e-01
1.690000057220458984e+00,2.272000002861022772e+00
4.125000000000000000e+00,5.163999938964844105e+00
9.500000000000000000e+00,8.532799720764160156e+00
1.089999961853027344e+01,1.136999988555908203e+01
1.199999973177909851e-01,1.829999983310699463e-01
9.800000190734863281e+00,9.818400001525878551e+00
5.899999737739562988e-01,5.295799970626831055e-01
1.575000047683715820e+00,1.539999985694885165e+00
9.600000381469726562e+00,9.415999794006348012e+00
7.190000057220458984e+00,6.937999916076660334e+00
9.364999771118164062e+00,8.839999771118163707e+00
5.989999771118164062e+00,5.631999969482421875e+00
7.500000000000000000e+00,7.919999885559081854e+00
2.600000053644180298e-02,2.880000025033950875e-02
3.000000119209289551e-01,2.879999950528144836e-02
2.400000020861625671e-02,2.208666640023390290e-02
9.000000357627868652e-02,9.320000112056732455e-02
2.600000053644180298e-02,3.620000034570693831e-02
1.000000014901161194e-01,1.029800027608871460e-01
7.998999953269958496e-01,8.845999956130981001e-01
8.000000119209289551e-01,8.330000162124633345e-01
8.500000000000000000e+00,8.871640396118163352e+00
2.500000000000000000e+00,2.138000011444091797e+00
1.500000059604644775e-01,7.998000085353851318e-02
3.000000119209289551e-01,1.685000032186508290e-01
3.999999910593032837e-02,1.097999989986419705e-01
8.999999761581420898e-01,8.500000119209289995e-01
1.500000000000000000e+00,1.577999997138977095e+00
2.500000000000000000e+00,2.417379999160766513e+00
7.900000095367431641e+00,7.329999923706054688e+00
8.590000152587890625e+00,7.889999961853026988e+00
2.000000029802322388e-01,1.611115023493766840e-01
2.966971881687641144e-02,4.900000095367431502e-02
4.749999940395355225e-02,4.710000008344650269e-02
1.000000000000000000e+00,7.109999895095825417e-01
8.489999771118164062e-01,7.820000171661376509e-01
1.850000023841857910e+00,1.742000007629394442e+00
1.228344216942787170e-01,7.193999886512755793e-02
1.799999952316284180e+00,1.567999982833862216e+00
9.800000190734863281e+00,8.219999885559081676e+00
1.568179391324520111e-02,2.259999960660934518e-02
2.500000037252902985e-02,2.738000005483627250e-02
2.999999932944774628e-02,2.959999926388263633e-02
1.393228117376565933e-02,1.356000006198882987e-02
5.299999713897705078e-01,5.050000071525573286e-01
1.220000028610229492e+00,1.257999992370605558e+00
7.099899768829345703e+00,7.309999942779541016e+00
5.000000000000000000e+00,4.950000000000000178e+00
4.899999871850013733e-02,2.999999932944774628e-02
5.000000074505805969e-02,4.839999973773956299e-02
4.899999871850013733e-02,2.977999970316886832e-02
2.989999949932098389e-02,2.979999929666519304e-02
8.500000238418579102e-01,8.840000152587890181e-01
6.970000267028808594e-01,6.637999892234802690e-01
6.989999771118164062e+00,7.305980014801025213e+00
5.700000002980232239e-02,4.729999974370002747e-02
7.799999713897705078e-01,9.080000162124634011e-01
1.299999952316284180e+00,1.148000001907348633e+00
3.990000113844871521e-02,3.800000026822090288e-02
6.499999761581420898e-01,6.939000010490417036e-01
8.899999856948852539e-01,7.399600148200988770e-01
2.099999934434890747e-01,2.120000004768371471e-01
1.850000023841857910e+00,1.655799984931945801e+00
1.175000000000000000e+01,1.257799987792968821e+01
1.400000005960464478e-01,1.089599996805191012e-01
1.500000000000000000e+00,1.400000011920929044e+00
1.700000047683715820e+00,1.230000019073486328e+00
9.899999946355819702e-02,9.898000061511993963e-02
8.600000143051147461e-01,8.919999957084655540e-01
1.750000000000000000e+00,1.644000005722045854e+00
1.400000005960464478e-01,1.700000017881393433e-01
1.500000059604644775e-01,1.538000017404556330e-01
1.299999952316284180e+00,1.218900012969970748e+00
7.190000057220458984e+00,7.237999916076660156e+00
7.117444515228271484e+00,8.111800003051758523e+00
7.400000095367431641e-02,1.040000021457672119e-01
2.500000000000000000e-01,2.458800017833709661e-01
6.800000071525573730e-01,6.443999886512756792e-01
1.500000000000000000e+00,1.523000001907348633e+00
1.696900010108947754e+00,1.617180013656616122e+00
4.500000000000000000e+00,4.161379909515380504e+00
6.199999809265136719e+00,6.419999980926514027e+00
6.599999904632568359e+00,6.523999977111816229e+00
4.349999904632568359e+00,4.718000030517577770e+00
8.000000119209289551e-01,8.939999938011169434e-01
1.400000005960464478e-01,2.196000009775161688e-01
9.899999946355819702e-02,6.040000021457671980e-02
4.439999908208847046e-02,6.072529703378677646e-02
5.899999737739562988e-01,5.697400033473968284e-01
1.100000023841857910e+00,9.299999952316284624e-01
7.800000190734863281e+00,8.057999897003174539e+00
2.999999932944774628e-02,3.199999965727329254e-02
9.049999713897705078e-01,8.959999918937683328e-01
2.700000047683715820e+00,3.463000011444091975e+00
3.490000009536743164e+00,3.463000011444091975e+00
4.250000000000000000e+00,4.460000038146972656e+00
6.900000095367431641e+00,6.808879184722900213e+00
2.999999932944774628e-02,1.809999972581863292e-01
1.899999976158142090e-01,2.148800045251846313e-01
1.399999976158142090e+00,1.743999981880187899e+00
1.679999947547912598e+00,1.714000010490417392e+00
1.999999955296516418e-02,2.399939340398167184e-02
1.500000059604644775e-01,1.583000004291534313e-01
5.000000000000000000e-01,4.959600090980529896e-01
5.299999713897705078e-01,5.600000143051147017e-01
1.999999955296516418e-02,2.339999973773956160e-02
1.899999938905239105e-02,3.880000002682208737e-02
8.500000238418579102e-01,8.139999866485595481e-01
6.500000000000000000e+00,7.249619865417480824e+00
1.999999955296516418e-02,1.999939349338863970e-02
8.234000205993652344e-01,8.190000057220458984e-01
1.500000000000000000e+00,1.684000015258789062e+00
1.799999952316284180e+00,1.815702605247497603e+00
1.050000000000000000e+01,1.065552005767822230e+01
8.500000089406967163e-02,1.020000003278255518e-01
1.200000000000000000e+01,1.169999999999999929e+01
1.999999955296516418e-02,2.635999992489814620e-02
1.899999938905239105e-02,2.463999986648559432e-02
1.999000012874603271e-01,2.117599993944168091e-01
5.950000286102294922e-01,5.080000068759545906e-01
7.199999809265136719e+00,7.313999938964843572e+00
5.500000000000000000e+00,5.419999980926514027e+00
2.899999916553497314e-02,2.510000020265579224e-02
6.600000262260437012e-01,3.230000048875808494e-01
2.500000000000000000e+00,9.032800078392029253e-01
1.250000000000000000e-01,1.325999997556209509e-01
1.999999955296516418e-02,2.505811601877212455e-02
3.899999856948852539e-01,4.379999935626983643e-01
6.200000047683715820e-01,5.817800045013428178e-01
8.999999761581420898e-01,1.391920018196106001e+00
2.500000037252902985e-02,3.018000014126300673e-02
3.000000119209289551e-01,3.657999992370605247e-01
7.200000286102294922e-01,7.700000166893005149e-01
8.399999737739562988e-01,7.700000166893005149e-01
6.899999976158142090e-01,6.600000023841857688e-01
7.999999821186065674e-02,7.378000095486640653e-02
3.500000014901161194e-02,3.370000049471855164e-02
9.489999771118164062e+00,9.513999748229981179e+00
1.300000000000000000e+01,1.100240001678466761e+01
1.999999955296516418e-02,2.132999971508979867e-02
5.699999928474426270e-01,5.280600070953369585e-01
8.899999856948852539e-01,9.329799890518188921e-01
1.220000028610229492e+00,1.361999988555908203e+00
9.499999880790710449e-01,1.038000011444091708e+00
1.100000023841857910e+00,1.143999981880188033e+00
2.999999932944774628e-02,3.230000026524067203e-02
2.999999932944774628e-02,3.799999915063381056e-02
9.000000357627868652e-02,1.730000019073486273e-01
1.298999935388565063e-01,1.277399986982345470e-01
3.999999910593032837e-02,9.856000021100044806e-02
2.017552614212036133e+00,2.712179994583129972e+00
4.550000190734863281e+00,4.477999973297118963e+00
7.500000000000000000e+00,7.813399982452392756e+00
9.500000000000000000e+00,1.016999988555908274e+01
2.999999932944774628e-02,5.155999995768070082e-02
7.500000000000000000e-01,7.733800172805785911e-01
6.499999761581420898e-01,8.716000080108642356e-01
6.399999856948852539e-01,5.328000068664551225e-01
5.989999771118164062e-01,5.459800004959106667e-01
8.999000191688537598e-01,8.581999897956847922e-01
2.000000000000000000e+00,1.837999987602233931e+00
5.000000000000000000e-01,5.139999985694885254e-01
4.000000059604644775e-01,4.075799942016601340e-01
6.790376901626586914e-01,5.999799966812133789e-01
5.299999713897705078e-01,6.049800038337707075e-01
8.000000119209289551e-01,7.600000023841857466e-01
9.399999976158142090e-01,8.879999876022338645e-01
1.100000023841857910e+00,1.210000038146972656e+00
6.699999809265136719e+00,7.199382114410400213e+00
5.000000000000000000e+00,4.750000000000000000e+00
7.750000000000000000e+00,7.698599910736083629e+00
9.000000357627868652e-02,1.110000014305114746e-01
1.770000010728836060e-01,1.762200027704238781e-01
2.000000029802322388e-01,2.080000013113021962e-01
2.800000011920928955e-01,3.959999978542327881e-01
6.800000071525573730e-01,7.039999961853027344e-01
5.000000000000000000e+00,4.931760025024414240e+00
6.500000000000000000e+00,6.258000087738037287e+00
8.069000244140625000e+00,7.797999954223632457e+00
9.290000200271606445e-01,8.060000061988830122e-01
1.899999976158142090e+00,1.196000003814697177e+00
2.200000047683715820e+00,2.246000051498413086e+00
1.389999985694885254e-01,1.409999996423721424e-01
7.900000363588333130e-02,7.920000106096267145e-02
8.870000243186950684e-01,1.007800006866454989e+00
1.100000000000000000e+01,1.194999999999999929e+01
3.887999951839447021e-01,4.033799946308135875e-01
8.899999856948852539e-01,8.477443695068359597e-01
2.888999938964843750e+00,2.830799961090087802e+00
5.539999961853027344e+00,4.679800033569335938e+00
2.000000000000000000e+00,1.799999976158142001e+00
3.900000095367431641e+00,3.711999988555908292e+00
6.900000095367431641e+00,4.796000099182128551e+00
7.900000363588333130e-02,7.880000323057174960e-02
9.399999976158142090e-01,9.079999923706054688e-01
9.900000095367431641e-01,9.659999966621398704e-01
