0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0xb871158164c68c0d9600bf980cc52a748c44588b92a8d96f0335b57675fce110|13792300|1639338209|0x4d5101debc14ed602c4d81e15d07760feacccd0c|0x92b3b24798994bc12a0eb372b3a0ca5ac10feb8a|355|https://clonex-assets.rtfkt.com/355|3.3|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0x9a857186da1cfffd72d00b209e4f3132d5c14ce640b88332e491603cbfc82ac9|13792311|1639338376|0x14dec35854c5550afb8fd8394c3cf6593a974666|0xe4aee16a31b6cef1048b7b5605c96a376616b7a1|269|https://clonex-assets.rtfkt.com/269|3.99|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0xb4a022d81bdb4d8c80f3957965b4299ba4a1b0d99713d03c3a4b7b17e2fe776b|13792313|1639338385|0xf4835fe83d989ef4eadb1cd779093623802634bd|0x9c2db427aec04c19618f0b56d8fe6cc7db6721a2|54|https://clonex-assets.rtfkt.com/54|3.25|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0x9091331d7eda8ea40c7c02e2a5eb01e4f878bd7940868be582da94771d754e23|13792324|1639338517|0x73d05c2ea70dfc3b220444c94567dbc84bb0d24c|0x7083a06cd34239cb29a6a41eeb8a1bc31cb6ae0d|406|https://clonex-assets.rtfkt.com/406|3.3|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0xb8337f38601cc36574e3347374097d75e5f45f992a44b2c6a34fbba19cd0dc5b|13792346|1639338809|0x027c5af6d4bc36c1c4b4808f62ed5026c2f87e3d|0xcbe7396ea129242438c565ec5dcb8a37f187e639|80|https://clonex-assets.rtfkt.com/80|2.9|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0x573ceaad116f5a47903b4074d8dce07bd40db12489a4360ec945bc87a8ab8454|13792355|1639338956|0x93c22236cec86c4451bf266218f8ab6216d7866f|0x59080b6dbe3d04bc79d6b7c825d5174beefa69b7|460|https://clonex-assets.rtfkt.com/460|3.69|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0x383968586136c1cb86bca616ccf54e5dc0baa5a4a99411a94cb2af4ea56039c6|13792363|1639339066|0xfbbe3bb7b863bd41a674cd0b7c9ccd2672ce2152|0x20251a0505ead51fb2c6ce5c1f399924ea068322|787|https://clonex-assets.rtfkt.com/787|3.5|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0x4473bf13168443ef2d4ed78e38db91c70eaecf752ed33cfe0f52ce58acb41251|13792369|1639339156|0x2fb381d2ac288ab3c33695763379432d19b760c9|0x7b3c17dda766f0c8c9fff8b00a27b307410ade6f|536|https://clonex-assets.rtfkt.com/536|3|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0x84813bc0bd57dc1922b7983773c3b66dc33eca38ccb1ba54e5a8ca37ffa75892|13792383|1639339299|0x0000000000000000000000000000000000000000|0x59548246cf134f844d0dac9e85339f54d1839d65|1731|https://clonex-assets.rtfkt.com/1731|0|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0xceea39441ced41823ddb480bdfcb0c5cd7e1ef3a1be1430fc14e0fb0e68dec5e|13792394|1639339390|0x54372e2b338c4be299b75cb54d914822db32a63f|0x67b8decf8c010d070126b96297c322b8f7b3491f|2211|https://clonex-assets.rtfkt.com/2211|2.5|-
0x49cF6f5d44E70224e2E23fDcdd2C053F30aDA28B|0x787aa15f4f1e2c9d92984ab63424b5a1979dea6ad7ac1e7ea295123ab6982018|13792394|1639339390|0xe813d3395d6c63722195d06f10aebc7b72950ffd|0x47c6eaf43cbf0b73e35c183cf7842b5f081488f1|997|https://clonex-assets.rtfkt.com/997|6.25|-
